1	1	1	1	1	1	1
0.147727272727273	1	0.922077922077922	0.577464788732394	1	1	1
0.996292863762743	1	0.998318621269441	0.999798782634941	1	1	1
0.9375	1	0.99264705882353	0.999583506872137	1	1	1
0.952380952380952	1	0.986059163549813	0.991866693116445	1	1	1
0.769230769230769	1	0.998910279694878	0.999600159936026	1	1	1
0.533333333333333	1	0.87719298245614	0.942622950819672	1	1	1
0.2	1	0.615160349854227	0.965553235908142	1	1	1
0.294484779590456	0.975122652539247	0.862294186503408	0.976331571206189	0.999999550918834	1	0.977369016524823
0.827853932166871	1	0.623985718922428	0.857103210089734	1	1	1
0.907990314769976	1	0.957207207207207	0.951776649746193	1	1	1
0.906288532675709	1	1	0.96585804132974	1	1	1
0.809745104506522	0.955255003366188	0.960441652347846	0.998878161859817	0.990661166289675	0.946720544380541	1
0.852701479022034	1	0.884851344974044	0.666438824333561	1	1	1
0.964225824482951	1	0.994417306350314	0.994565448138241	1	1	1
0.625	1	0.998984083982391	0.999964392959301	1	1	1
0.24904214559387	1	1	0.99866844207723	1	1	1
0.494877862289983	1	0.995846659757298	1	0.879860189014985	0.981569319967205	0.991516896492198
0.890092879256966	1	0.926879505664264	0.981539261570463	1	1	1
0.993350632500811	1	0.99798188619807	0.997855199832601	1	1	1
0.762897914379802	1	0.798225128444652	0.778688524590164	1	1	1
0.997824292895191	1	0.996211131434544	0.999621553197875	1	1	1
0.964348334307423	1	0.608974358974359	0.978678783642083	1	1	1
0.972565774679559	1	0.479744136460554	0.948566610455312	1	1	1
0.950943197428118	0.934730962604369	0.263152574798293	0.978075653649728	0.957464004763961	1	1
0.974512743628186	1	0.999403864361609	0.996693893426682	1	1	1
0.829111008751727	1	0.997145242519727	0.982680547126651	1	1	1
0.789473684210526	1	0.999700464280365	0.999950650183828	1	1	1
0.384615384615385	1	0.999866684442074	0.999973334044426	1	1	1
0.39145847628061	0.968804155572339	0.98491525931907	0.969992476218608	0.664526605282057	0.957634685406545	1
0.98314606741573	1	0.999650268127769	0.999688408807644	1	1	1
0.483870967741936	1	0.991649269311065	0.997188543314005	1	1	1
0.98343685300207	1	0.977653631284916	0.987606506584043	1	1	1
0.332446808510638	1	0.899973432518597	0.673035171515415	1	1	1
0.672743055555556	1	0.764669163545568	0.963136794758971	1	1	1
0.355805243445693	1	0.734157650695518	0.997927011521959	1	1	1
0.714285714285714	1	0.987841945288754	0.996292863762743	1	1	1
0.652173913043478	1	0.991600559962669	0.997947080291971	1	1	1
0.031141868512111	1	0.991119568664764	0.986994890849977	1	1	1
0.889121338912134	1	0.951398441082072	0.894632206759443	1	1	1
0.963342338286057	1	0.409489271683288	0.952617667741701	1	1	1
0.829117400479894	1	0.308331383103206	0.91792956465598	1	1	1
0.999737773698702	1	0.999859668818412	0.999944639743129	1	1	1
